common-block,file,module,operation,direction
PytestTester,/home/dl/.local/lib/python3.10/site-packages/numpy/_pytesttester.py,numpy._pytesttester.PytestTester,self.module_name,WRITE
ABCPolyBase,/home/dl/.local/lib/python3.10/site-packages/numpy/polynomial/_polybase.py,numpy.polynomial._polybase.ABCPolyBase,++empty++,WRITE
ABCPolyBase,/home/dl/.local/lib/python3.10/site-packages/numpy/polynomial/_polybase.py,numpy.polynomial._polybase.ABCPolyBase,self.coef,WRITE
ABCPolyBase,/home/dl/.local/lib/python3.10/site-packages/numpy/polynomial/_polybase.py,numpy.polynomial._polybase.ABCPolyBase,self._symbol,WRITE
_DomainCheckInterval,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._DomainCheckInterval,self.a,WRITE
_DomainCheckInterval,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._DomainCheckInterval,self.b,WRITE
_DomainTan,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._DomainTan,self.eps,WRITE
_DomainSafeDivide,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._DomainSafeDivide,self.tolerance,WRITE
_DomainGreater,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._DomainGreater,self.critical_value,WRITE
_DomainGreaterEqual,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._DomainGreaterEqual,self.critical_value,WRITE
_MaskedUFunc,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._MaskedUFunc,self.f,WRITE
_MaskedUFunc,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._MaskedUFunc,self.__doc__,WRITE
_MaskedUFunc,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._MaskedUFunc,self.__name__,WRITE
_MaskedUnaryOperation,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._MaskedUnaryOperation,self.fill,WRITE
_MaskedUnaryOperation,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._MaskedUnaryOperation,self.domain,WRITE
_MaskedUnaryOperation,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._MaskedUnaryOperation,ufunc_domain,WRITE
_MaskedUnaryOperation,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._MaskedUnaryOperation,ufunc_fills,WRITE
_MaskedBinaryOperation,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._MaskedBinaryOperation,self.fillx,WRITE
_MaskedBinaryOperation,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._MaskedBinaryOperation,self.filly,WRITE
_MaskedBinaryOperation,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._MaskedBinaryOperation,ufunc_domain,WRITE
_MaskedBinaryOperation,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._MaskedBinaryOperation,ufunc_fills,WRITE
_DomainedBinaryOperation,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._DomainedBinaryOperation,self.domain,WRITE
_DomainedBinaryOperation,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._DomainedBinaryOperation,self.fillx,WRITE
_DomainedBinaryOperation,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._DomainedBinaryOperation,self.filly,WRITE
_DomainedBinaryOperation,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._DomainedBinaryOperation,ufunc_domain,WRITE
_DomainedBinaryOperation,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._DomainedBinaryOperation,ufunc_fills,WRITE
_MaskedPrintOption,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._MaskedPrintOption,self._display,WRITE
_MaskedPrintOption,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._MaskedPrintOption,self._enabled,WRITE
MaskedIterator,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core.MaskedIterator,self.ma,WRITE
MaskedIterator,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core.MaskedIterator,self.dataiter,WRITE
_extrema_operation,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._extrema_operation,self.compare,WRITE
_extrema_operation,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._extrema_operation,self.fill_value_func,WRITE
_frommethod,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._frommethod,self.__name__,WRITE
_frommethod,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._frommethod,self.__doc__,WRITE
_frommethod,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._frommethod,self.reversed,WRITE
_convert2ma,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._convert2ma,self._func,WRITE
_convert2ma,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._convert2ma,self.__doc__,WRITE
_convert2ma,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/core.py,omma.core._convert2ma,self._extras,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.module,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.allequal,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.arange,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.array,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.concatenate,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.count,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.equal,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.filled,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.getmask,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.getmaskarray,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.id,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.inner,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.make_mask,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.masked,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.masked_array,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.masked_values,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.mask_or,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.nomask,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.ones,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.outer,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.repeat,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.resize,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.sort,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.take,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.transpose,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.zeros,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.MaskType,WRITE
ModuleTester,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/timer_comparison.py,omma.timer_comparison.ModuleTester,self.testnames,WRITE
_fromnxfunction,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/extras.py,omma.extras._fromnxfunction,self.__name__,WRITE
_fromnxfunction,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/extras.py,omma.extras._fromnxfunction,self.__doc__,WRITE
CSAIterator,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/tests/test_subclassing.py,omtests.test_subclassing.CSAIterator,self._original,WRITE
CSAIterator,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/tests/test_subclassing.py,omtests.test_subclassing.CSAIterator,self._dataiter,WRITE
WrappedArray,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/tests/test_subclassing.py,omtests.test_subclassing.WrappedArray,self._array,WRITE
WrappedArray,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/tests/test_subclassing.py,omtests.test_subclassing.WrappedArray,self.attrs,WRITE
ArrayNoInheritance,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/tests/test_subclassing.py,omtests.test_subclassing.ArrayNoInheritance,self.magnitude,WRITE
ArrayNoInheritance,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/tests/test_subclassing.py,omtests.test_subclassing.ArrayNoInheritance,self.units,WRITE
ParseCall,/home/dl/.local/lib/python3.10/site-packages/numpy/tests/test_warnings.py,omtests.test_warnings.ParseCall,self.ls,WRITE
FindFuncs,/home/dl/.local/lib/python3.10/site-packages/numpy/tests/test_warnings.py,omtests.test_warnings.FindFuncs,self.__filename,WRITE
system_info,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/system_info.py,tedistutils.system_info.system_info,self.__class__.info,WRITE
system_info,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/system_info.py,tedistutils.system_info.system_info,self.local_prefixes,WRITE
system_info,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/system_info.py,tedistutils.system_info.system_info,defaults,WRITE
system_info,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/system_info.py,tedistutils.system_info.system_info,self.cp,WRITE
system_info,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/system_info.py,tedistutils.system_info.system_info,self.files,WRITE
mkl_info,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/system_info.py,tedistutils.system_info.mkl_info,mklroot,WRITE
ssl2_info,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/system_info.py,tedistutils.system_info.ssl2_info,tcsdsroot,WRITE
_numpy_info,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/system_info.py,tedistutils.system_info._numpy_info,include_dirs,WRITE
_numpy_info,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/system_info.py,tedistutils.system_info._numpy_info,py_incl_dir,WRITE
_numpy_info,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/system_info.py,tedistutils.system_info._numpy_info,py_pincl_dir,WRITE
NumpyDistribution,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/numpy_distribution.py,tedistutils.numpy_distribution.NumpyDistribution,self.scons_data,WRITE
NumpyDistribution,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/numpy_distribution.py,tedistutils.numpy_distribution.NumpyDistribution,self.installed_libraries,WRITE
NumpyDistribution,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/numpy_distribution.py,tedistutils.numpy_distribution.NumpyDistribution,self.installed_pkg_config,WRITE
LinuxCPUInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/cpuinfo.py,tedistutils.cpuinfo.LinuxCPUInfo,info,WRITE
LinuxCPUInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/cpuinfo.py,tedistutils.cpuinfo.LinuxCPUInfo,ok,WRITE
LinuxCPUInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/cpuinfo.py,tedistutils.cpuinfo.LinuxCPUInfo,output,WRITE
LinuxCPUInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/cpuinfo.py,tedistutils.cpuinfo.LinuxCPUInfo,self.__class__.info,WRITE
IRIXCPUInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/cpuinfo.py,tedistutils.cpuinfo.IRIXCPUInfo,info,WRITE
IRIXCPUInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/cpuinfo.py,tedistutils.cpuinfo.IRIXCPUInfo,self.__class__.info,WRITE
DarwinCPUInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/cpuinfo.py,tedistutils.cpuinfo.DarwinCPUInfo,info,WRITE
DarwinCPUInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/cpuinfo.py,tedistutils.cpuinfo.DarwinCPUInfo,info,WRITE
DarwinCPUInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/cpuinfo.py,tedistutils.cpuinfo.DarwinCPUInfo,self.__class__.info,WRITE
SunOSCPUInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/cpuinfo.py,tedistutils.cpuinfo.SunOSCPUInfo,info,WRITE
SunOSCPUInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/cpuinfo.py,tedistutils.cpuinfo.SunOSCPUInfo,info,WRITE
SunOSCPUInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/cpuinfo.py,tedistutils.cpuinfo.SunOSCPUInfo,self.__class__.info,WRITE
Win32CPUInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/cpuinfo.py,tedistutils.cpuinfo.Win32CPUInfo,info,WRITE
Win32CPUInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/cpuinfo.py,tedistutils.cpuinfo.Win32CPUInfo,self.__class__.info,WRITE
FormatError,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/npy_pkg_config.py,tedistutils.npy_pkg_config.FormatError,self.msg,WRITE
PkgNotFound,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/npy_pkg_config.py,tedistutils.npy_pkg_config.PkgNotFound,self.msg,WRITE
LibraryInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/npy_pkg_config.py,tedistutils.npy_pkg_config.LibraryInfo,self.name,WRITE
LibraryInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/npy_pkg_config.py,tedistutils.npy_pkg_config.LibraryInfo,self.description,WRITE
LibraryInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/npy_pkg_config.py,tedistutils.npy_pkg_config.LibraryInfo,self.version,WRITE
LibraryInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/npy_pkg_config.py,tedistutils.npy_pkg_config.LibraryInfo,self._sections,WRITE
LibraryInfo,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/npy_pkg_config.py,tedistutils.npy_pkg_config.LibraryInfo,self.vars,WRITE
VariableSet,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/npy_pkg_config.py,tedistutils.npy_pkg_config.VariableSet,self._raw_data,WRITE
VariableSet,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/npy_pkg_config.py,tedistutils.npy_pkg_config.VariableSet,self._re,WRITE
VariableSet,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/npy_pkg_config.py,tedistutils.npy_pkg_config.VariableSet,self._re_sub,WRITE
PathScaleCCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/pathccompiler.py,tedistutils.pathccompiler.PathScaleCCompiler,cc_compiler,WRITE
PathScaleCCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/pathccompiler.py,tedistutils.pathccompiler.PathScaleCCompiler,cxx_compiler,WRITE
ArmCCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/armccompiler.py,tedistutils.armccompiler.ArmCCompiler,cc_compiler,WRITE
ArmCCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/armccompiler.py,tedistutils.armccompiler.ArmCCompiler,cxx_compiler,WRITE
InstallableLib,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/misc_util.py,tedistutils.misc_util.InstallableLib,self.name,WRITE
InstallableLib,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/misc_util.py,tedistutils.misc_util.InstallableLib,self.build_info,WRITE
InstallableLib,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/misc_util.py,tedistutils.misc_util.InstallableLib,self.target_dir,WRITE
Configuration,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/misc_util.py,tedistutils.misc_util.Configuration,self.name,WRITE
Configuration,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/misc_util.py,tedistutils.misc_util.Configuration,self.version,WRITE
Configuration,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/misc_util.py,tedistutils.misc_util.Configuration,caller_frame,WRITE
Configuration,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/misc_util.py,tedistutils.misc_util.Configuration,self.local_path,WRITE
Configuration,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/misc_util.py,tedistutils.misc_util.Configuration,self.top_path,WRITE
Configuration,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/misc_util.py,tedistutils.misc_util.Configuration,self.package_path,WRITE
Configuration,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/misc_util.py,tedistutils.misc_util.Configuration,self.path_in_package,WRITE
Configuration,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/misc_util.py,tedistutils.misc_util.Configuration,self.list_keys,WRITE
Configuration,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/misc_util.py,tedistutils.misc_util.Configuration,self.dict_keys,WRITE
Configuration,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/misc_util.py,tedistutils.misc_util.Configuration,known_keys,WRITE
Configuration,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/misc_util.py,tedistutils.misc_util.Configuration,self.extra_keys,WRITE
Configuration,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/misc_util.py,tedistutils.misc_util.Configuration,self.options,WRITE
Configuration,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/misc_util.py,tedistutils.misc_util.Configuration,caller_instance,WRITE
Configuration,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/misc_util.py,tedistutils.misc_util.Configuration,self.setup_name,WRITE
_Distutils,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Distutils,self._ccompiler,WRITE
_Cache,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Cache,self.cache_me,WRITE
_Cache,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Cache,self.cache_private,WRITE
_Cache,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Cache,self.cache_infile,WRITE
_Cache,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Cache,self._cache_path,WRITE
_Cache,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Cache,self._cache_hash,WRITE
_Cache,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Cache,self._cache_path,WRITE
_Cache,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Cache,_share_cache,WRITE
_CCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._CCompiler,detect_arch,WRITE
_CCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._CCompiler,detect_compiler,WRITE
_CCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._CCompiler,detect_args,WRITE
_CCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._CCompiler,dist_info,WRITE
_CCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._CCompiler,platform,WRITE
_CCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._CCompiler,compiler_info,WRITE
_CCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._CCompiler,extra_args,WRITE
_CCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._CCompiler,self.cc_march,WRITE
_CCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._CCompiler,self.cc_name,WRITE
_CCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._CCompiler,self.cc_flags,WRITE
_CCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._CCompiler,compiler_flags,WRITE
_CCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._CCompiler,self.cc_is_cached,WRITE
_Feature,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Feature,self.feature_supported,WRITE
_Feature,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Feature,pfeatures,WRITE
_Feature,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Feature,self.feature_min,WRITE
_Feature,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Feature,min_f,WRITE
_Feature,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Feature,self.feature_is_cached,WRITE
_Parse,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Parse,self._parse_policies,WRITE
_Parse,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Parse,self.parse_baseline_names,WRITE
_Parse,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Parse,self.parse_baseline_flags,WRITE
_Parse,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Parse,self.parse_dispatch_names,WRITE
_Parse,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Parse,self.parse_target_groups,WRITE
_Parse,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt._Parse,self.parse_is_cached,WRITE
CCompilerOpt,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt.CCompilerOpt,self._requested_baseline,WRITE
CCompilerOpt,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt.CCompilerOpt,self._requested_dispatch,WRITE
CCompilerOpt,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt.CCompilerOpt,self.sources_status,WRITE
CCompilerOpt,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt.CCompilerOpt,self.hit_cache,WRITE
IntelCCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/intelccompiler.py,tedistutils.intelccompiler.IntelCCompiler,v,WRITE
IntelCCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/intelccompiler.py,tedistutils.intelccompiler.IntelCCompiler,mpopt,WRITE
IntelCCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/intelccompiler.py,tedistutils.intelccompiler.IntelCCompiler,self.cc_exe,WRITE
IntelCCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/intelccompiler.py,tedistutils.intelccompiler.IntelCCompiler,compiler,WRITE
IntelEM64TCCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/intelccompiler.py,tedistutils.intelccompiler.IntelEM64TCCompiler,v,WRITE
IntelEM64TCCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/intelccompiler.py,tedistutils.intelccompiler.IntelEM64TCCompiler,mpopt,WRITE
IntelEM64TCCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/intelccompiler.py,tedistutils.intelccompiler.IntelEM64TCCompiler,self.cc_exe,WRITE
IntelEM64TCCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/intelccompiler.py,tedistutils.intelccompiler.IntelEM64TCCompiler,compiler,WRITE
IntelCCompilerW,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/intelccompiler.py,tedistutils.intelccompiler.IntelCCompilerW,version_match,WRITE
IntelCCompilerW,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/intelccompiler.py,tedistutils.intelccompiler.IntelCCompilerW,self.__version,WRITE
IntelEM64TCCompilerW,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/intelccompiler.py,tedistutils.intelccompiler.IntelEM64TCCompilerW,version_match,WRITE
IntelEM64TCCompilerW,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/intelccompiler.py,tedistutils.intelccompiler.IntelEM64TCCompilerW,self.__version,WRITE
FujitsuCCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/fujitsuccompiler.py,tedistutils.fujitsuccompiler.FujitsuCCompiler,cc_compiler,WRITE
FujitsuCCompiler,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/fujitsuccompiler.py,tedistutils.fujitsuccompiler.FujitsuCCompiler,cxx_compiler,WRITE
Extension,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/extension.py,tedistutils.extension.Extension,self.sources,WRITE
Extension,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/extension.py,tedistutils.extension.Extension,self.swig_opts,WRITE
