name,files,modules,variables
test_fcompiler_intel.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/tests/test_fcompiler_intel.py,distutilstests.test_fcompiler_intel,intel_64bit_version_strings
build_src.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/command/build_src.py,distutilscommand.build_src,_f_pyf_ext_match
build_src.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/command/build_src.py,distutilscommand.build_src,_header_ext_match
build_src.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/command/build_src.py,distutilscommand.build_src,_swig_module_name_match
build_src.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/command/build_src.py,distutilscommand.build_src,_has_c_header
build_src.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/command/build_src.py,distutilscommand.build_src,_has_cpp_header
build_src.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/command/build_src.py,distutilscommand.build_src,_f2py_module_name_match
build_src.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/command/build_src.py,distutilscommand.build_src,_f2py_user_module_name_match
_version.py,/home/dl/.local/lib/python3.10/site-packages/numpy/lib/_version.py,omlib._version,__all__
test_scalarmath.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/tests/test_scalarmath.py,lib_core.test_scalarmath,types
test_scalarmath.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/tests/test_scalarmath.py,lib_core.test_scalarmath,floating_types
test_scalarmath.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/tests/test_scalarmath.py,lib_core.test_scalarmath,complex_floating_types
