common-block,file,module,operation,direction
parasite_axes.py,./apps/matplotlib/lib/mpl_toolkits/axes_grid1/parasite_axes.py,matplotlib.axes_grid1.parasite_axes,HostAxes,WRITE
parasite_axes.py,./apps/matplotlib/lib/mpl_toolkits/axes_grid1/parasite_axes.py,matplotlib.axes_grid1.parasite_axes,SubplotHost,WRITE
parasite_axes.py,./apps/matplotlib/lib/mpl_toolkits/axes_grid1/parasite_axes.py,matplotlib.axes_grid1.parasite_axes,host_subplot,WRITE
polar.py,./apps/matplotlib/lib/matplotlib/projections/polar.py,matplotlib.projections.polar,PolarAxes.PolarTransform,WRITE
polar.py,./apps/matplotlib/lib/matplotlib/projections/polar.py,matplotlib.projections.polar,PolarAxes.PolarAffine,WRITE
polar.py,./apps/matplotlib/lib/matplotlib/projections/polar.py,matplotlib.projections.polar,PolarAxes.InvertedPolarTransform,WRITE
polar.py,./apps/matplotlib/lib/matplotlib/projections/polar.py,matplotlib.projections.polar,PolarAxes.ThetaFormatter,WRITE
polar.py,./apps/matplotlib/lib/matplotlib/projections/polar.py,matplotlib.projections.polar,PolarAxes.RadialLocator,WRITE
polar.py,./apps/matplotlib/lib/matplotlib/projections/polar.py,matplotlib.projections.polar,PolarAxes.ThetaLocator,WRITE
contour3d.py,./apps/matplotlib/galleries/examples/mplot3d/contour3d.py,contour3d,ax,WRITE
contour3d.py,./apps/matplotlib/galleries/examples/mplot3d/contour3d.py,contour3d,X,WRITE
contour3d.py,./apps/matplotlib/galleries/examples/mplot3d/contour3d.py,contour3d,Y,WRITE
contour3d.py,./apps/matplotlib/galleries/examples/mplot3d/contour3d.py,contour3d,Z,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,fig,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,axs,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,x,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,fig,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,axs,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,x,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,fig,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,axs,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,fig,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,fig0,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,fig1,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,fig2,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,ax0,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,ax1,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,axs2,WRITE
