name,files,modules,variables
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DDS_CUBEMAP_POSITIVEX
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DDS_CUBEMAP_NEGATIVEX
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DDS_CUBEMAP_POSITIVEY
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DDS_CUBEMAP_NEGATIVEY
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DDS_CUBEMAP_POSITIVEZ
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DDS_CUBEMAP_NEGATIVEZ
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DXT1_FOURCC
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DXT3_FOURCC
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DXT5_FOURCC
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DXGI_FORMAT_R8G8B8A8_TYPELESS
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DXGI_FORMAT_R8G8B8A8_UNORM
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DXGI_FORMAT_R8G8B8A8_UNORM_SRGB
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DXGI_FORMAT_BC5_TYPELESS
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DXGI_FORMAT_BC5_UNORM
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DXGI_FORMAT_BC5_SNORM
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DXGI_FORMAT_BC6H_UF16
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DXGI_FORMAT_BC6H_SF16
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DXGI_FORMAT_BC7_TYPELESS
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DXGI_FORMAT_BC7_UNORM
DdsImagePlugin.py,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,DXGI_FORMAT_BC7_UNORM_SRGB
WalImageFile.py,./apps/Pillow/src/PIL/WalImageFile.py,PIL.WalImageFile,quake2palette
ImageTk.py,./apps/Pillow/src/PIL/ImageTk.py,PIL.ImageTk,TYPE_CHECKING
ImageShow.py,./apps/Pillow/src/PIL/ImageShow.py,PIL.ImageShow,_viewers
FontFile.py,./apps/Pillow/src/PIL/FontFile.py,PIL.FontFile,WIDTH
ImageColor.py,./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,colormap
ImageQt.py,./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,TYPE_CHECKING
ImageQt.py,./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,qt_version
ImageQt.py,./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,qt_versions
WebPImagePlugin.py,./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,_VP8_MODES_BY_IDENTIFIER
ImageMath.py,./apps/Pillow/src/PIL/ImageMath.py,PIL.ImageMath,ops
ImageFont.py,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,TYPE_CHECKING
ImageFont.py,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,MAX_STRING_LENGTH
ImageFont.py,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,core
PcfFontFile.py,./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,PCF_MAGIC
PcfFontFile.py,./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,PCF_PROPERTIES
PcfFontFile.py,./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,PCF_ACCELERATORS
PcfFontFile.py,./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,PCF_METRICS
PcfFontFile.py,./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,PCF_BITMAPS
PcfFontFile.py,./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,PCF_INK_METRICS
PcfFontFile.py,./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,PCF_BDF_ENCODINGS
PcfFontFile.py,./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,PCF_SWIDTHS
PcfFontFile.py,./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,PCF_GLYPH_NAMES
PcfFontFile.py,./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,PCF_BDF_ACCELERATORS
PcfFontFile.py,./apps/Pillow/src/PIL/PcfFontFile.py,PIL.PcfFontFile,BYTES_PER_ROW
PsdImagePlugin.py,./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,MODES
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,BYTE
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,ASCII
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,SHORT
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,LONG
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,RATIONAL
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,SIGNED_BYTE
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,UNDEFINED
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,SIGNED_SHORT
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,SIGNED_LONG
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,SIGNED_RATIONAL
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,FLOAT
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,DOUBLE
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,IFD
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,LONG8
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,_tags_v2
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,_tags_v2_groups
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,TAGS
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,TAGS_V2
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,TAGS_V2_GROUPS
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,TYPES
TiffTags.py,./apps/Pillow/src/PIL/TiffTags.py,PIL.TiffTags,LIBTIFF_CORE
ExifTags.py,./apps/Pillow/src/PIL/ExifTags.py,PIL.ExifTags,TAGS
ExifTags.py,./apps/Pillow/src/PIL/ExifTags.py,PIL.ExifTags,GPSTAGS
ImageGrab.py,./apps/Pillow/src/PIL/ImageGrab.py,PIL.ImageGrab,TYPE_CHECKING
TgaImagePlugin.py,./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,MODES
TgaImagePlugin.py,./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,SAVE
FpxImagePlugin.py,./apps/Pillow/src/PIL/FpxImagePlugin.py,PIL.FpxImagePlugin,MODES
SpiderImagePlugin.py,./apps/Pillow/src/PIL/SpiderImagePlugin.py,PIL.SpiderImagePlugin,TYPE_CHECKING
SpiderImagePlugin.py,./apps/Pillow/src/PIL/SpiderImagePlugin.py,PIL.SpiderImagePlugin,iforms
BufrStubImagePlugin.py,./apps/Pillow/src/PIL/BufrStubImagePlugin.py,PIL.BufrStubImagePlugin,_handler
__init__.py,./apps/Pillow/src/PIL/__init__.py,PIL.__init__,__version__
__init__.py,./apps/Pillow/src/PIL/__init__.py,PIL.__init__,_plugins
IptcImagePlugin.py,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,COMPRESSION
EpsImagePlugin.py,./apps/Pillow/src/PIL/EpsImagePlugin.py,PIL.EpsImagePlugin,split
EpsImagePlugin.py,./apps/Pillow/src/PIL/EpsImagePlugin.py,PIL.EpsImagePlugin,field
EpsImagePlugin.py,./apps/Pillow/src/PIL/EpsImagePlugin.py,PIL.EpsImagePlugin,gs_binary
EpsImagePlugin.py,./apps/Pillow/src/PIL/EpsImagePlugin.py,PIL.EpsImagePlugin,gs_windows_binary
GifImagePlugin.py,./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,TYPE_CHECKING
GifImagePlugin.py,./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,LOADING_STRATEGY
GifImagePlugin.py,./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,RAWMODE
GifImagePlugin.py,./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_Palette
GifImagePlugin.py,./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,_FORCE_OPTIMIZE
ImtImagePlugin.py,./apps/Pillow/src/PIL/ImtImagePlugin.py,PIL.ImtImagePlugin,field
XVThumbImagePlugin.py,./apps/Pillow/src/PIL/XVThumbImagePlugin.py,PIL.XVThumbImagePlugin,_MAGIC
XVThumbImagePlugin.py,./apps/Pillow/src/PIL/XVThumbImagePlugin.py,PIL.XVThumbImagePlugin,PALETTE
WmfImagePlugin.py,./apps/Pillow/src/PIL/WmfImagePlugin.py,PIL.WmfImagePlugin,_handler
GribStubImagePlugin.py,./apps/Pillow/src/PIL/GribStubImagePlugin.py,PIL.GribStubImagePlugin,_handler
XbmImagePlugin.py,./apps/Pillow/src/PIL/XbmImagePlugin.py,PIL.XbmImagePlugin,xbm_head
ImageFilter.py,./apps/Pillow/src/PIL/ImageFilter.py,PIL.ImageFilter,TYPE_CHECKING
ImageStat.py,./apps/Pillow/src/PIL/ImageStat.py,PIL.ImageStat,Global
GimpGradientFile.py,./apps/Pillow/src/PIL/GimpGradientFile.py,PIL.GimpGradientFile,EPSILON
GimpGradientFile.py,./apps/Pillow/src/PIL/GimpGradientFile.py,PIL.GimpGradientFile,SEGMENTS
BmpImagePlugin.py,./apps/Pillow/src/PIL/BmpImagePlugin.py,PIL.BmpImagePlugin,BIT2MODE
BmpImagePlugin.py,./apps/Pillow/src/PIL/BmpImagePlugin.py,PIL.BmpImagePlugin,USE_RAW_ALPHA
BmpImagePlugin.py,./apps/Pillow/src/PIL/BmpImagePlugin.py,PIL.BmpImagePlugin,SAVE
ImagePath.py,./apps/Pillow/src/PIL/ImagePath.py,PIL.ImagePath,Path
ImageDraw.py,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,Outline
ImageDraw.py,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,TYPE_CHECKING
ImageDraw.py,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,_Ink
Hdf5StubImagePlugin.py,./apps/Pillow/src/PIL/Hdf5StubImagePlugin.py,PIL.Hdf5StubImagePlugin,_handler
PpmImagePlugin.py,./apps/Pillow/src/PIL/PpmImagePlugin.py,PIL.PpmImagePlugin,b_whitespace
PpmImagePlugin.py,./apps/Pillow/src/PIL/PpmImagePlugin.py,PIL.PpmImagePlugin,MODES
ImImagePlugin.py,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,COMMENT
ImImagePlugin.py,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,DATE
ImImagePlugin.py,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,EQUIPMENT
ImImagePlugin.py,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,FRAMES
ImImagePlugin.py,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,LUT
ImImagePlugin.py,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,NAME
ImImagePlugin.py,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,SCALE
ImImagePlugin.py,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,SIZE
ImImagePlugin.py,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,MODE
ImImagePlugin.py,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,TAGS
ImImagePlugin.py,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,OPEN
ImImagePlugin.py,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,split
ImImagePlugin.py,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,SAVE
IcnsImagePlugin.py,./apps/Pillow/src/PIL/IcnsImagePlugin.py,PIL.IcnsImagePlugin,enable_jpeg2k
IcnsImagePlugin.py,./apps/Pillow/src/PIL/IcnsImagePlugin.py,PIL.IcnsImagePlugin,MAGIC
IcnsImagePlugin.py,./apps/Pillow/src/PIL/IcnsImagePlugin.py,PIL.IcnsImagePlugin,HEADERSIZE
JpegImagePlugin.py,./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,TYPE_CHECKING
JpegImagePlugin.py,./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,MARKER
JpegImagePlugin.py,./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,RAWMODE
JpegImagePlugin.py,./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,zigzag_index
JpegImagePlugin.py,./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,samplings
PdfParser.py,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,PDFDocEncoding
PdfParser.py,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,TYPE_CHECKING
DcxImagePlugin.py,./apps/Pillow/src/PIL/DcxImagePlugin.py,PIL.DcxImagePlugin,MAGIC
IcoImagePlugin.py,./apps/Pillow/src/PIL/IcoImagePlugin.py,PIL.IcoImagePlugin,_MAGIC
PngImagePlugin.py,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,TYPE_CHECKING
PngImagePlugin.py,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,logger
PngImagePlugin.py,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,is_cid
PngImagePlugin.py,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_MAGIC
PngImagePlugin.py,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_MODES
PngImagePlugin.py,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_simple_palette
PngImagePlugin.py,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,MAX_TEXT_CHUNK
PngImagePlugin.py,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,MAX_TEXT_MEMORY
PngImagePlugin.py,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_OUTMODES
features.py,./apps/Pillow/src/PIL/features.py,PIL.features,modules
features.py,./apps/Pillow/src/PIL/features.py,PIL.features,codecs
features.py,./apps/Pillow/src/PIL/features.py,PIL.features,features
ImageCms.py,./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,_DESCRIPTION
ImageCms.py,./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,_VERSION
ImageCms.py,./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,_MAX_FLAG
ImageCms.py,./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,_FLAGS
ImageCms.py,./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,buildTransformFromOpenProfiles
ImageCms.py,./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,buildProofTransformFromOpenProfiles
_version.py,./apps/Pillow/src/PIL/_version.py,PIL._version,__version__
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,ElementTree
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,logger
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,WARN_POSSIBLE_FORMATS
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,MAX_IMAGE_PIXELS
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,_filters_support
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,module
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,TYPE_CHECKING
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,ID
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,OPEN
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,MIME
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,SAVE
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,SAVE_ALL
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,EXTENSION
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,DECODERS
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,ENCODERS
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,_ENDIAN
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,MODES
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,_MAPMODES
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,_initialized
Image.py,./apps/Pillow/src/PIL/Image.py,PIL.Image,_fromarray_typemap
ImageFile.py,./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile,TYPE_CHECKING
ImageFile.py,./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile,logger
ImageFile.py,./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile,MAXBLOCK
ImageFile.py,./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile,SAFEBLOCK
ImageFile.py,./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile,LOAD_TRUNCATED_IMAGES
ImageFile.py,./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile,ERRORS
FtexImagePlugin.py,./apps/Pillow/src/PIL/FtexImagePlugin.py,PIL.FtexImagePlugin,MAGIC
_tkinter_finder.py,./apps/Pillow/src/PIL/_tkinter_finder.py,PIL._tkinter_finder,tk
_tkinter_finder.py,./apps/Pillow/src/PIL/_tkinter_finder.py,PIL._tkinter_finder,tk_version
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,TYPE_CHECKING
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,logger
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,READ_LIBTIFF
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,WRITE_LIBTIFF
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,STRIP_SIZE
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,II
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,MM
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,OSUBFILETYPE
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,IMAGEWIDTH
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,IMAGELENGTH
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,BITSPERSAMPLE
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,COMPRESSION
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,PHOTOMETRIC_INTERPRETATION
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,FILLORDER
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,IMAGEDESCRIPTION
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,STRIPOFFSETS
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,SAMPLESPERPIXEL
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,ROWSPERSTRIP
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,STRIPBYTECOUNTS
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,X_RESOLUTION
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,Y_RESOLUTION
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,PLANAR_CONFIGURATION
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,RESOLUTION_UNIT
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,TRANSFERFUNCTION
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,SOFTWARE
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,DATE_TIME
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,ARTIST
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,PREDICTOR
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,COLORMAP
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,TILEWIDTH
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,TILELENGTH
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,TILEOFFSETS
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,TILEBYTECOUNTS
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,SUBIFD
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,EXTRASAMPLES
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,SAMPLEFORMAT
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,JPEGTABLES
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,YCBCRSUBSAMPLING
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,REFERENCEBLACKWHITE
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,COPYRIGHT
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,IPTC_NAA_CHUNK
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,PHOTOSHOP_CHUNK
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,ICCPROFILE
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,EXIFIFD
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,XMP
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,JPEGQUALITY
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,IMAGEJ_META_DATA_BYTE_COUNTS
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,IMAGEJ_META_DATA
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,COMPRESSION_INFO
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,COMPRESSION_INFO_REV
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,OPEN_INFO
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,MAX_SAMPLESPERPIXEL
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,PREFIXES
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,_load_dispatch
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,_write_dispatch
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,_LoaderFunc
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,ImageFileDirectory_v2._load_dispatch
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,ImageFileDirectory_v2._write_dispatch
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,ImageFileDirectory
TiffImagePlugin.py,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,SAVE_INFO
PcxImagePlugin.py,./apps/Pillow/src/PIL/PcxImagePlugin.py,PIL.PcxImagePlugin,logger
PcxImagePlugin.py,./apps/Pillow/src/PIL/PcxImagePlugin.py,PIL.PcxImagePlugin,SAVE
XpmImagePlugin.py,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,xpm_head
SgiImagePlugin.py,./apps/Pillow/src/PIL/SgiImagePlugin.py,PIL.SgiImagePlugin,MODES
